id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,area
646645,Creative Residence. Private Room,634820,Wontonmeen,,Sham Shui Po,22.33096286,114.1642902,Private room,447,1,35,4/11/2018,0.48,6,352,HongKong
655190, TimesSquare  1min away! 1BdRm Aprt,808933,J,,Wan Chai,22.27870787,114.1814219,Entire home/apt,699,2,149,7/29/2018,2.12,7,125,HongKong
668338,"Clean 5mins to MTR walk up 1f, Rm 1",3383055,Kiki,,Yau Tsim Mong,22.31127506,114.1683645,Private room,298,1,100,1/22/2018,1.39,10,348,HongKong
669310,Great apt in Central HK 1min to mtr,2083001,Krystal & Ryan,,Central & Western,22.28616056,114.1524738,Entire home/apt,879,2,131,8/15/2018,2.45,5,332,HongKong
672039,"Clean 5mins to MTR walk up 1f, Rm 2",3383055,Kiki,,Yau Tsim Mong,22.31008073,114.1702595,Private room,353,1,144,7/12/2018,2.01,10,342,HongKong
682768,"Clean 5mins to MTR walk up 1f, Rm 3",3383055,Kiki,,Yau Tsim Mong,22.30941659,114.1684976,Private room,298,1,117,6/18/2018,1.64,10,346,HongKong
682794,"Clean 5mins to MTR walk up 1f, Rm 4",3383055,Kiki,,Yau Tsim Mong,22.31145454,114.1684469,Private room,298,1,129,6/9/2018,1.83,10,327,HongKong
682797,"Clean 5mins to MTR walk up 1f, Rm 5",3383055,Kiki,,Yau Tsim Mong,22.31081804,114.1700288,Private room,298,1,195,8/1/2018,2.72,10,246,HongKong
685373,@CausewayBayMTR/TimeSq.???Near HKCEC ,3495738,Carmen,,Wan Chai,22.28019986,114.1793139,Entire home/apt,1162,3,102,12/25/2017,1.42,1,249,HongKong
698537,Lamma Island - Home away from Home,3580728,Kate,,Islands,22.22498391,114.1133818,Entire home/apt,989,3,53,8/12/2018,0.74,1,353,HongKong
711099,Living with a local family,3659684,MiMi,,Yuen Long,22.43497267,114.0018809,Shared room,400,28,0,,,1,365,HongKong
714585,Group Favour (DH) in Wan Chai,1452499,Sally,,Wan Chai,22.27903956,114.1708417,Entire home/apt,1868,3,195,8/11/2018,2.8,7,314,HongKong
719274,"Monthly rental, City centre",3707765,Amy,,Wan Chai,22.28518966,114.1919168,Private room,652,2,0,,,5,365,HongKong
720841,Clean coxy 30 sec to Jordan MTR Rm8,3383055,Kiki,,Yau Tsim Mong,22.30599333,114.1711985,Private room,298,1,29,11/27/2016,0.41,10,365,HongKong
723961,Victoria Park! 2bedr 2Baths CWB,3707765,Amy,,Wan Chai,22.28552035,114.1901227,Entire home/apt,879,2,18,8/1/2016,0.26,5,219,HongKong
724382,"Tidy, quiet with windows, near Jordan MTR, room 6",3704487,Daniel,,Yau Tsim Mong,22.30745164,114.171379,Private room,361,1,183,8/8/2018,2.57,7,284,HongKong
724428,"Tidy, quiet with windows, near Jordan MTR, room 7",3704487,Daniel,,Yau Tsim Mong,22.30758873,114.1710498,Private room,361,1,140,6/28/2018,1.98,7,295,HongKong
724853,"Tidy, Cozy and Clean Room 9",3704487,Daniel,,Yau Tsim Mong,22.30619615,114.1722399,Private room,322,1,86,8/13/2018,1.22,7,320,HongKong
724874,"Tidy, Cozy and Clean Room 8",3704487,Daniel,,Yau Tsim Mong,22.30614711,114.1710816,Private room,322,1,165,8/14/2018,2.35,7,290,HongKong
728122,Twin bed room for budget travellers,3784841,Albert,,Yau Tsim Mong,22.31692183,114.1698995,Private room,322,28,8,1/3/2018,0.12,4,236,HongKong
728126,Harbor View Room for 2 travellers,3784841,Albert,,Yau Tsim Mong,22.31618273,114.1692413,Private room,392,28,17,10/8/2017,0.26,4,224,HongKong
730356,Clean coxy 30 sec to Jordan MTR Rm6,3383055,Kiki,,Yau Tsim Mong,22.30757492,114.1713877,Private room,502,1,19,12/15/2017,0.27,10,348,HongKong
730367,Clean coxy 30 sec to Jordan MTR Rm7,3383055,Kiki,,Yau Tsim Mong,22.30760828,114.1711232,Private room,447,1,23,4/14/2018,0.32,10,365,HongKong
730379,,3383055,Kiki,,Yau Tsim Mong,22.30617755,114.1722099,Private room,471,1,22,10/5/2016,0.31,10,365,HongKong
733192,Lux' Quiet safe 2 B.R Great Location: 1 min to MTR,3820308,Dave,,Yau Tsim Mong,22.32242744,114.1697416,Entire home/apt,848,3,73,7/23/2018,1.03,14,258,HongKong
741955,Double bed room for 2 travellers,3784841,Albert,,Yau Tsim Mong,22.31827346,114.1685293,Private room,377,5,13,10/23/2017,0.19,4,234,HongKong
742040,Private room for single traveller,3784841,Albert,,Yau Tsim Mong,22.31642495,114.1700262,Private room,283,5,34,8/5/2018,0.5,4,241,HongKong
